word,entropy,freq,vowel,overlay,y1,y2,y3,mu,sigma
befit,3.165808968,31021,2,0,0.521547786,-0.122133301,-0.369928398,4.14760541915894,1.10854697227478
knead,3.164729941,235592,2,0,0.519998772,-0.120846993,-0.366963407,4.14919519424439,1.10985016822815
tawny,3.164475361,602308,1,0,0.12500741,-1.396783893,0.335006343,4.09060573577881,1.08274364471436
unity,3.164452205,8657709,2,0,0.535565726,-0.066110701,-0.255461008,4.18046140670776,1.16674280166626
depth,3.163955518,31879926,1,0,0.183738607,-1.193486493,0.748975687,3.65754294395447,0.888376295566559
titan,3.163495106,3974407,2,1,-0.789952156,0.745975048,-0.511841523,4.42316341400147,1.31291389465332
psalm,3.163366734,2220027,1,0,0.126100933,-1.38631269,0.356676266,4.04464483261108,1.07468354701996
sewer,3.162851218,5008805,2,1,-0.789136141,0.752673139,-0.498000947,4.40587949752808,1.30489420890808
evict,3.162607386,211591,2,0,0.516138277,-0.121088565,-0.366772987,4.15161752700806,1.10990905761719
laugh,3.162400655,9822471,2,0,0.534100539,-0.058621926,-0.239558649,4.18828392028809,1.17530596256256
slick,3.162276817,2372634,1,0,0.12443322,-1.38536461,0.358956309,4.04049444198608,1.07349801063538
serve,3.161877733,36697856,2,1,-0.730435387,0.95862675,-0.078479223,4.12941980361939,1.16100144386292
anvil,3.161755348,936808,2,0,0.515990404,-0.116408678,-0.356973475,4.15380477905273,1.11424911022186
month,3.16086644,123027963,1,0,0.352061676,-0.601108442,1.955726042,4.11742115020752,1.54808568954468
choke,3.160581114,1448146,2,0,0.514855473,-0.113132085,-0.349926758,4.15601205825806,1.1173632144928
cling,3.16048059,946281,1,0,0.118484071,-1.394708937,0.340513628,4.0809383392334,1.0784672498703
rodeo,3.160460797,3587192,3,1,-0.400910773,2.021646128,-1.213295381,4.24825716018677,1.27874374389648
fiend,3.160431337,670385,2,0,0.513102626,-0.118193913,-0.360181736,4.15490007400513,1.11280918121338
extra,3.157973401,59377307,2,0,0.620675027,0.263327978,0.41717801,3.99066066741943,1.16769969463348
stink,3.154875312,872742,1,0,0.108269838,-1.39541291,0.340882107,4.08289289474487,1.07637667655945
bused,3.15485534,62772,2,0,0.501922214,-0.122368423,-0.366886782,4.1603627204895,1.10976529121399
child,3.154551669,119747393,1,0,0.334454562,-0.622688133,1.913830991,4.15930271148682,1.58065986633301
thyme,3.154293399,1007823,1,0,0.107481692,-1.394558279,0.342808678,4.07906007766724,1.07522940635681
being,3.154247842,242783091,2,0,0.963845926,1.455396545,2.844774701,4.23032236099243,1.50502753257751
devil,3.154114109,12869511,2,0,0.525020307,-0.039148831,-0.197259013,4.206223487854,1.19337272644043
sight,3.154070248,13360499,1,0,0.130644718,-1.314269415,0.506304593,3.84560298919678,1.02464890480042
sumac,3.153184282,181045,2,0,0.499144565,-0.121666953,-0.364921941,4.16249656677246,1.11061716079712
synod,3.153046161,1095269,1,0,0.105406937,-1.394040115,0.344264205,4.0765233039856,1.07413625717163
chasm,3.152736899,517410,1,0,0.103748793,-1.39780892,0.336692369,4.09274339675903,1.07791638374329
canal,3.152521656,8278196,2,1,-0.801463973,0.773509264,-0.452270358,4.34969425201416,1.2776927947998
maize,3.152137791,2222076,3,0,0.896390649,1.169868925,-1.03472258,4.35857057571411,1.33108556270599
lefty,3.15193171,978333,1,0,0.103180949,-1.394845172,0.342983704,4.07973957061768,1.07447814941406
movie,3.151792306,158421100,3,0,1.193736435,2.185217759,1.032083159,4.3477954864502,1.50343024730682
verse,3.15153415,7469512,2,1,-0.804781398,0.768212656,-0.462733997,4.36332130432129,1.28330993652344
stilt,3.151456562,188393,1,1,-1.214043746,-0.557431421,0.138002257,4.37630414962769,0.993356049060822
tacit,3.15096913,594255,2,1,-0.81891217,0.723497669,-0.553567664,4.50389671325684,1.31545400619507
ardor,3.150546484,155258,2,1,-0.820509195,0.720626959,-0.559275034,4.51484203338623,1.31389880180359
exact,3.150343143,22304937,2,0,0.536242136,0.022033613,-0.071513146,4.20537614822388,1.20795083045959
shirk,3.150222623,194196,1,0,0.098613506,-1.400011299,0.333017549,4.10166692733765,1.07908749580383
hazel,3.150177624,2841268,2,0,0.498815588,-0.104495518,-0.329004038,4.17038249969482,1.12652575969696
suing,3.149653759,816011,2,0,0.494010685,-0.117681701,-0.355675535,4.16764163970947,1.11467945575714
label,3.149330757,41359857,2,1,-0.744091856,0.988426078,-0.013791843,4.1086950302124,1.13513088226318
gazer,3.149038123,129741,2,0,0.491595114,-0.122167574,-0.364608471,4.16722106933594,1.1107063293457
crass,3.148662969,408565,1,1,-1.218644461,-0.55611281,0.141584013,4.37582969665527,0.999313533306122
begin,3.14814095,45434902,2,0,0.576407235,0.172299853,0.235054428,4.0090503692627,1.10242033004761
bicep,3.14761156,162754,2,0,0.489094233,-0.122010477,-0.363830248,4.1689305305481,1.11103498935699
epoch,3.14747529,1680235,2,0,0.491744086,-0.112151672,-0.343719321,4.17159700393677,1.1199609041214
rough,3.14637144,11557184,2,0,0.508601577,-0.047991627,-0.212769827,4.20065593719482,1.18076801300049
sword,3.144373705,8835685,1,0,0.104586266,-1.344073554,0.448755873,3.89731645584106,1.04593169689178
taunt,3.144209641,295148,2,1,-0.831631076,0.721280881,-0.555907518,4.51285219192505,1.31286132335663
rerun,3.143523597,763880,2,1,-0.831969893,0.724300194,-0.549541375,4.50105285644531,1.31204128265381
ethic,3.143302042,1333320,2,0,0.483582039,-0.114574987,-0.347310699,4.17586469650269,1.11831641197205
awoke,3.142768412,688520,3,0,0.876626335,1.159522473,-1.052771235,4.37845516204834,1.3314425945282
utter,3.142637882,2096533,2,1,-0.831019542,0.732927326,-0.531696608,4.46729612350464,1.3101704120636
ether,3.142205157,1877315,2,1,-0.83221543,0.73148487,-0.534493593,4.47296380996704,1.31022787094116
mauve,3.142127852,589931,3,0,0.875287035,1.158855782,-1.053922396,4.3797779083252,1.33145236968994
riper,3.141872936,74056,2,1,-0.836252419,0.719749498,-0.558273624,4.51873588562012,1.31170010566711
vista,3.141672958,13991160,2,0,0.504800421,-0.032359092,-0.179440576,4.20433330535889,1.18734622001648
vocal,3.14154747,9082826,2,0,0.495211708,-0.064270493,-0.2443544,4.19071292877197,1.16399991512299
slung,3.141332641,253265,1,0,0.082748883,-1.39998566,0.335926731,4.09944486618042,1.07510840892792
sweet,3.140882466,32311923,2,1,-0.776535264,0.929269972,-0.131486262,4.16018867492676,1.17548727989197
pence,3.140750437,1009358,2,1,-0.836485612,0.725784129,-0.545629677,4.49535226821899,1.31056678295136
rural,3.140683223,30998929,2,1,-0.779398028,0.920726899,-0.148811253,4.16751527786255,1.18119740486145
belch,3.140545051,115135,1,0,0.081069909,-1.400915312,0.334287578,4.10327672958374,1.07572519779205
brawn,3.139877968,191036,1,0,0.0800158,-1.400448811,0.335451501,4.10110139846802,1.07494342327118
prowl,3.139405914,343421,1,0,0.079458102,-1.399477268,0.337580735,4.09678983688355,1.07372379302979
batch,3.139385602,7835050,1,0,0.093712699,-1.350779184,0.436709919,3.9130334854126,1.05020701885223
ensue,3.139282517,347067,3,1,-0.445153813,1.999730231,-1.25109804,4.28910064697266,1.2847146987915
blaze,3.138516744,2448412,2,0,0.477108939,-0.107519281,-0.331411278,4.18325853347778,1.12531661987305
quiet,3.138260974,16746894,3,0,0.899158554,1.263727324,-0.839218605,4.23579835891724,1.26340198516846
blond,3.137975799,5155053,1,0,0.086066577,-1.368257177,0.401587361,3.9652624130249,1.04935479164124
heath,3.137745386,6139151,2,1,-0.832100726,0.759008926,-0.477036427,4.38466215133667,1.28885817527771
derby,3.136886312,6319608,1,0,0.08633004,-1.360730969,0.417256733,3.94031357765198,1.04906284809113
order,3.13666742,336631187,2,1,-0.203588412,2.907309921,3.896075453,4.08534622192383,1.27079010009766
trust,3.135354948,55157142,1,1,-1.138123086,-0.200759255,0.86916626,4.36609697341919,1.29995346069336
afoul,3.134979917,159727,3,0,0.861619923,1.155771148,-1.057903874,4.39066505432129,1.32999682426453
savoy,3.134596035,1246516,2,0,0.467769793,-0.115490172,-0.346375643,4.18581867218018,1.11862635612488
logic,3.134228563,23989892,2,0,0.510494837,0.032337022,-0.04536226,4.18966579437256,1.18374752998352
yacht,3.133960659,5932756,1,0,0.080334018,-1.363363605,0.412838351,3.949622631073,1.04780530929565
gusto,3.133738562,512932,2,0,0.46482933,-0.120293355,-0.355876729,4.18559980392456,1.1143981218338
gamut,3.133733395,553397,2,0,0.464897233,-0.120030523,-0.355340086,4.18567276000977,1.11463618278503
humor,3.132511922,18085495,2,0,0.496146364,-0.006113365,-0.12307453,4.21181583404541,1.19126999378204
sleek,3.132232258,2734565,2,1,-0.84850368,0.736655388,-0.520764232,4.45311260223389,1.30495405197144
women,3.131410936,242520455,2,0,0.922301848,1.452768788,2.846765179,4.26076507568359,1.53147554397583
nasal,3.13130255,2536094,2,1,-0.850553181,0.735327765,-0.523167765,4.45835065841675,1.30477333068848
exist,3.131156903,25349128,2,0,0.507567262,0.041048845,-0.026642607,4.17622709274292,1.17232143878937
crimp,3.130806242,640746,1,0,0.064569731,-1.397891159,0.343572885,4.087890625,1.06825220584869
feign,3.130666444,116753,2,0,0.458552285,-0.122992524,-0.360383466,4.18850803375244,1.11236047744751
inner,3.130627984,17552078,2,1,-0.823120898,0.832911113,-0.32432467,4.24929237365723,1.2285248041153
group,3.130527335,321842984,2,0,1.072030206,1.968364703,3.896520336,4.32461547851563,1.59770035743713
pouty,3.130133413,69818,2,0,0.457504774,-0.123319108,-0.36087691,4.189049243927,1.11213505268097
snaky,3.130080624,18580,1,0,0.062078784,-1.401964761,0.335514453,4.10532808303833,1.07216358184814
shift,3.129594984,19811555,1,0,0.098963241,-1.273321242,0.597518346,3.79925346374512,0.989431321620941
quart,3.129311973,2002127,2,0,0.459714551,-0.110791355,-0.335113271,4.19319677352905,1.12356233596802
drink,3.129299416,29254937,1,0,0.116446322,-1.211946995,0.722537721,3.72177267074585,0.919897854328156
whirl,3.127019494,622629,1,0,0.057729531,-1.398161563,0.344239447,4.08816051483154,1.06684947013855
datum,3.126793641,2226219,2,0,0.455616021,-0.109436167,-0.331545526,4.19648838043213,1.12511563301086
duvet,3.126124808,1567578,2,0,0.453157548,-0.113744584,-0.340100162,4.19617557525635,1.12131023406982
retry,3.125395579,916420,1,1,-1.259492421,-0.553749385,0.15387215,4.38161659240723,1.02472496032715
moose,3.124715428,3581329,3,1,-0.46516445,2.020167197,-1.204818097,4.27966117858887,1.27517533302307
midge,3.12471322,308737,2,0,0.448219229,-0.121984505,-0.356418488,4.1957311630249,1.11404895782471
cress,3.124165403,279364,1,1,-1.262918579,-0.557940117,0.145737458,4.38679599761963,1.01394879817963
greed,3.124046991,1997460,2,1,-0.864620561,0.731533949,-0.52855816,4.47350311279297,1.30223345756531
truck,3.123247669,32136249,1,0,0.111066383,-1.193461125,0.762109703,3.7046582698822,0.902867138385773
vegan,3.122832922,2642418,2,0,0.44929166,-0.106890337,-0.325090744,4.2017707824707,1.12793338298798
spank,3.122348666,5416004,1,0,0.058478887,-1.367190775,0.4087801,3.96721291542053,1.0462144613266
throw,3.121828009,15751985,1,0,0.077260162,-1.300023313,0.54566363,3.8410496711731,1.01378560066223
frank,3.121071865,31392284,1,0,0.105736779,-1.198384928,0.752786777,3.71360397338867,0.908754289150238
elude,3.119463952,215496,3,1,-0.48102323,1.998076118,-1.248095768,4.30739307403564,1.28305649757385
doing,3.119314083,80821946,2,0,0.592103502,0.401169345,0.710171659,4.05513191223145,1.15586960315704
nudge,3.11929726,942601,2,0,0.439694692,-0.118082414,-0.346735426,4.20306062698364,1.11828207969666
roger,3.118774547,15353411,2,1,-0.848618396,0.818141019,-0.350579133,4.26607608795166,1.23340654373169
above,3.118089538,141894620,3,0,1.101638893,2.076429842,0.821481621,4.29112577438355,1.41240048408508
hence,3.116736822,14992334,2,1,-0.852969442,0.815711722,-0.354868983,4.2688627243042,1.23418295383453
thong,3.116559138,7747699,1,0,0.05252176,-1.35226709,0.441017154,3.93098831176758,1.04831278324127
briar,3.116373701,630788,2,1,-0.88101827,0.722340683,-0.544804637,4.50554180145264,1.29702281951904
tithe,3.116114741,359291,2,1,-0.88200159,0.720565394,-0.548334931,4.50894451141357,1.29437303543091
salad,3.11504545,8923706,2,1,-0.86758579,0.77619478,-0.434760296,4.33608055114746,1.26130938529968
vague,3.115028887,2783775,3,0,0.830769078,1.172024438,-1.018409356,4.40005111694336,1.31635677814484
ratty,3.11481296,148678,1,1,-1.279976326,-0.559166611,0.146246606,4.39157867431641,1.01805067062378
ebony,3.114480432,14831025,2,0,0.457531452,-0.02799567,-0.161820106,4.20009899139404,1.16469383239746
brush,3.112332083,10018684,1,0,0.049256942,-1.337675066,0.47207699,3.90475273132324,1.03937649726868
blind,3.11142371,16485480,1,0,0.059960511,-1.295674646,0.557858793,3.83963322639465,1.01008367538452
goose,3.111413579,3739382,3,1,-0.48876937,2.020658443,-1.199543342,4.29024648666382,1.27344703674316
ovary,3.110479064,1003163,2,0,0.423961933,-0.118044177,-0.34382367,4.21338939666748,1.11946856975555
color,3.110129464,112965658,2,1,-0.677949536,1.452315344,0.943031117,4.01848363876343,1.04687118530273
plush,3.109910763,4692870,1,0,0.034745712,-1.372392811,0.402188801,3.98774790763855,1.04603064060211
drown,3.109236061,1156106,1,0,0.026786356,-1.395410538,0.355554134,4.07279253005981,1.05725359916687
apple,3.108982218,50551171,2,1,-0.799073848,1.046547323,0.117478122,4.07571697235107,1.0982871055603
flume,3.108060231,173970,2,0,0.418032967,-0.123531796,-0.354216114,4.21482419967651,1.11482584476471
valid,3.10779195,57094711,2,0,0.526133338,0.246467389,0.398986011,4.02208995819092,1.11720275878906
guild,3.107679574,7923630,2,0,0.432132164,-0.073170921,-0.251586593,4.22605705261231,1.15901935100555
lucid,3.107668405,1105349,2,0,0.419105476,-0.117493214,-0.341798943,4.21681833267212,1.12033331394196
sigma,3.106883163,11864409,2,0,0.4382183,-0.047586216,-0.199254186,4.21505880355835,1.16576433181763
trump,3.106680742,2879094,1,0,0.025480659,-1.384313353,0.37896314,4.02621459960938,1.04771053791046
bigot,3.106372582,258267,2,0,0.415160687,-0.123051854,-0.35269685,4.21692037582398,1.11547994613647
spicy,3.106032443,3170817,1,0,0.024872013,-1.382443156,0.382978183,4.01831912994385,1.04601395130157
apnea,3.105944443,950562,3,1,-0.50391862,2.00230943,-1.235134263,4.31420564651489,1.27986526489258
stool,3.105327454,3031945,2,1,-0.896290398,0.737504016,-0.510390428,4.45036125183106,1.29273891448975
madly,3.104993914,545418,1,0,0.017997306,-1.399551272,0.348489174,4.08907318115234,1.05871510505676
syrup,3.103988624,3108136,1,0,0.021079239,-1.382932992,0.382637972,4.01991844177246,1.04556369781494
omega,3.103863013,10289113,3,0,0.825018736,1.220362383,-0.916431341,4.34972095489502,1.28871285915375
joist,3.103610407,194739,2,0,0.410075249,-0.123576151,-0.352876346,4.2200198173523,1.11536693572998
theta,3.103280668,5070673,2,1,-0.896079838,0.750674148,-0.482925463,4.39985704421997,1.28571891784668
mango,3.10325276,2171900,2,0,0.413204128,-0.110738146,-0.326630253,4.22370338439941,1.12701404094696
cello,3.102869456,2358848,2,1,-0.901991981,0.733029511,-0.518708139,4.46703577041626,1.29198563098907
femur,3.102662771,446209,2,0,0.40885184,-0.121979682,-0.349322264,4.22153425216675,1.11693334579468
aping,3.102561709,42534,2,0,0.407900155,-0.124607822,-0.35463924,4.22098350524902,1.11457180976868
light,3.10231188,126699632,1,0,0.253830031,-0.579601176,2.018320891,4.17101430892944,1.64602112770081
quite,3.101711648,58777731,3,0,0.913649584,1.535473135,-0.274346864,3.99500608444214,1.12066054344177
mouth,3.101592086,22880351,2,0,0.449723155,0.023809009,-0.052232164,4.20977830886841,1.1680771112442
tutor,3.1014175,4635949,2,1,-0.900257656,0.747773149,-0.488231538,4.40785217285156,1.28808629512787
segue,3.101306816,234120,3,1,-0.513620174,1.997465307,-1.243503841,4.32319641113281,1.28119015693665
still,3.101209676,190433487,1,1,-0.941435436,0.677220512,2.667226059,4.43084383010864,1.46503949165344
posse,3.100326581,1038358,2,1,-0.909081081,0.724343244,-0.535571416,4.49425506591797,1.28710329532623
medic,3.100268249,1122716,2,0,0.405838855,-0.117678605,-0.339798091,4.22543001174927,1.12113237380981
sever,3.100022571,686306,2,1,-0.910299033,0.722042496,-0.540156779,4.49865436553955,1.28368234634399
bravo,3.099307832,2772503,2,0,0.407259917,-0.106992972,-0.317739337,4.22927284240723,1.13091337680817
legal,3.098826877,142048771,2,1,-0.642783619,1.640912862,1.330544819,3.90986800193787,0.964828670024872
minty,3.098432317,218953,1,0,0.005581869,-1.401937922,0.345739976,4.09769630432129,1.05806612968445
deuce,3.09808611,970434,3,1,-0.518003909,2.002121855,-1.232990612,4.32096385955811,1.27902770042419
shall,3.096484105,191963867,1,1,-0.947008986,0.686978181,2.688606004,4.43577194213867,1.46577179431915
alarm,3.096432635,17059844,2,1,-0.885516646,0.828333034,-0.32265369,4.25377130508423,1.2162424325943
tough,3.095599418,13560922,2,0,0.42117515,-0.037012954,-0.174106525,4.21795749664307,1.15895867347717
lasso,3.094676561,573529,2,1,-0.920122154,0.72109391,-0.540369522,4.49625730514526,1.27729916572571
breed,3.094088296,7716901,2,1,-0.907552636,0.767505276,-0.44571232,4.34659051895142,1.26051652431488
birch,3.093952091,2936180,1,0,0.0027133,-1.384455333,0.382764784,4.02821779251099,1.04525125026703
prior,3.093825638,62949059,2,1,-0.802663317,1.126528151,0.285146236,4.0239315032959,1.06446576118469
clink,3.093132623,164177,1,0,-0.004047367,-1.40250761,0.34628358,4.09890079498291,1.05630207061768
tweak,3.093102155,1705761,2,0,0.394071989,-0.114177405,-0.330368577,4.23470592498779,1.12523198127747
lanky,3.093096006,146488,1,0,-0.00414692,-1.402624072,0.346058294,4.09939479827881,1.05640685558319
bench,3.092653603,8992211,1,0,0.011932164,-1.345140792,0.463204979,3.92890763282776,1.04585289955139
video,3.09075693,365410017,3,0,1.478896066,3.528277088,3.785432232,4.34745788574219,2.2695460319519
pound,3.090479115,13620117,2,0,0.412085731,-0.036834549,-0.172097865,4.22306299209595,1.15772712230682
sauna,3.09015874,4202256,3,1,-0.526086128,2.022810592,-1.188332023,4.30291318893433,1.26643419265747
armor,3.08987089,6001844,2,1,-0.918403923,0.756186652,-0.467395487,4.37568283081055,1.27153301239014
quote,3.089566241,139242226,3,0,1.045316361,2.058038395,0.793213301,4.25770568847656,1.41609036922455
hound,3.089120318,2228633,2,0,0.387913166,-0.110939005,-0.322497313,4.24018955230713,1.12867832183838
chalk,3.088623074,2498505,1,0,-0.00769906,-1.387515215,0.378249138,4.03919410705566,1.04508876800537
input,3.088138162,57191675,2,0,0.490996016,0.246305496,0.404972672,4.02717256546021,1.09865522384644
thrum,3.08812718,28106,1,0,-0.013302849,-1.40359389,0.345681119,4.10240745544434,1.05520594120026
badly,3.088025863,5290145,1,0,-0.003447024,-1.369392393,0.415329217,3.99202251434326,1.04693365097046
slunk,3.08741383,40167,1,0,-0.014561892,-1.403544242,0.346011427,4.10202407836914,1.05483734607697
scrum,3.087232035,425870,1,0,-0.014152848,-1.401044329,0.351158305,4.0915093421936,1.0526829957962
shell,3.085695105,20599318,1,1,-1.29329585,-0.427402081,0.423804775,4.36838054656982,1.40300261974335
octet,3.085224376,2280607,2,1,-0.933853424,0.731809675,-0.515520415,4.46400213241577,1.28048586845398
bring,3.084696805,57608074,1,0,0.090372073,-1.029436895,1.10836248,3.78288435935974,0.943782389163971
handy,3.084331692,7936655,1,0,-0.005037775,-1.352337811,0.451230219,3.94936990737915,1.04875540733337
admin,3.083778896,37835381,2,0,0.446237186,0.120305309,0.149906177,4.09648370742798,1.06696212291718
optic,3.083508637,4558869,2,0,0.382272888,-0.096017634,-0.290322128,4.25041913986206,1.1428359746933
growl,3.083491509,461820,1,0,-0.020806838,-1.400961411,0.352529183,4.09037399291992,1.05110812187195
stint,3.083422099,855795,1,1,-1.335043882,-0.555835335,0.163115419,4.39922428131104,1.05273604393005
clown,3.082846283,3081501,1,0,-0.016969127,-1.383958333,0.387345505,4.0330753326416,1.04560601711273
youth,3.08256163,51426255,2,0,0.469975562,0.208602937,0.330023035,4.05593204498291,1.09033930301666
shrug,3.082522237,720506,1,0,-0.022055367,-1.399318907,0.35618392,4.08335447311401,1.04945707321167
eying,3.081565977,31044,2,0,0.370144169,-0.125528804,-0.349766406,4.24531745910645,1.11648178100586
purer,3.080884277,145370,2,1,-0.945726759,0.71775475,-0.542733764,4.4918737411499,1.25961661338806
thing,3.080311645,97451660,1,0,0.158496944,-0.770612716,1.636596173,4.48519897460938,1.83176493644714
totem,3.079752856,955271,2,1,-0.946215202,0.722973859,-0.531746905,4.48042726516724,1.26564311981201
gorge,3.079512923,1950264,2,1,-0.944748359,0.729432083,-0.518524388,4.46719884872437,1.27420520782471
polka,3.079052487,1242601,2,0,0.367938038,-0.117754461,-0.333134331,4.25023651123047,1.12383508682251
merge,3.078686903,5961585,2,1,-0.93858087,0.755474149,-0.465251529,4.37196254730225,1.26598525047302
spawn,3.078450169,1908837,1,0,-0.027106921,-1.391758366,0.372881696,4.05595874786377,1.04493975639343
ditch,3.078265644,2373753,1,0,-0.026551676,-1.388743644,0.379077321,4.0481595993042,1.04524886608124
blank,3.077700112,18150537,1,0,0.002527874,-1.286210364,0.587960729,3.84153461456299,1.00132656097412
pitch,3.077287988,9800556,1,0,-0.014141305,-1.340505546,0.477577889,3.92805862426758,1.04361367225647
carry,3.075893416,33056477,1,1,-1.287148306,-0.346820121,0.59097555,4.3403468132019,1.45583927631378
doubt,3.075763213,20311261,2,0,0.398402022,0.006067681,-0.080043112,4.22251319885254,1.14831149578094
creek,3.074271014,38159464,2,1,-0.885096248,0.964596612,-0.038173464,4.12359428405762,1.11474430561066
renew,3.07387489,6561081,2,1,-0.94608554,0.759177176,-0.456167743,4.35797882080078,1.2588723897934
scowl,3.073595097,115386,1,0,-0.039253784,-1.403612288,0.350313882,4.09995937347412,1.04823136329651
zonal,3.073400099,536783,2,0,0.356432997,-0.122570426,-0.341120478,4.25562524795532,1.12022161483765
knave,3.07273668,149542,2,0,0.354501978,-0.125114405,-0.346085422,4.2557544708252,1.11800956726074
scamp,3.072000747,810996,1,0,-0.040792239,-1.39915478,0.35989931,4.08044815063477,1.0450793504715
crowd,3.071554648,11409218,1,0,-0.021376713,-1.33027963,0.500234797,3.9129102230072,1.03525626659393
stock,3.071013833,176295589,1,0,0.292190086,-0.258467071,2.682032562,4.05145597457886,1.50289189815521
stick,3.070982972,22399126,1,0,-0.001439694,-1.258863409,0.645782871,3.80823254585266,0.981507837772369
favor,3.070554373,11867822,2,0,0.37293378,-0.049028365,-0.190514539,4.24755525588989,1.15471994876862
sorry,3.069186508,35595812,1,1,-1.294358073,-0.330583661,0.626179515,4.32844305038452,1.44164490699768
brisk,3.068819017,774000,1,0,-0.046581099,-1.399523519,0.360171279,4.08184242248535,1.04443895816803
build,3.068456281,77203075,2,0,0.493797168,0.375595115,0.674460815,4.0551028251648,1.1183910369873
ghoul,3.068251673,247064,2,0,0.346627444,-0.12466125,-0.343721689,4.26111793518066,1.11900460720062
lunch,3.068235721,20807419,1,0,-0.009413478,-1.269320944,0.625379941,3.82210397720337,0.988904416561127
fetch,3.067169167,2897593,1,0,-0.045495267,-1.385785727,0.388664124,4.04656028747559,1.04585158824921
droll,3.066920368,196087,1,1,-1.365959681,-0.560788878,0.158335918,4.41081380844116,1.05213952064514
stomp,3.066597331,1168038,1,0,-0.049822299,-1.397051649,0.365916643,4.07640886306763,1.04473042488098
among,3.066138274,83431590,2,0,0.501512759,0.415989784,0.757427204,4.19772815704346,1.20379304885864
covey,3.065653516,720367,2,0,0.342860847,-0.121689297,-0.336837443,4.26491451263428,1.12202930450439
burly,3.064917868,250632,1,0,-0.054590725,-1.40308289,0.35418007,4.09676074981689,1.04320251941681
drool,3.064384981,539170,2,1,-0.9746285,0.719649573,-0.533574521,4.47474336624146,1.24648070335388
bonus,3.064008428,27819488,2,0,0.391598785,0.054400669,0.022114071,4.18672466278076,1.11141407489777
morph,3.063020619,759670,1,0,-0.057029464,-1.399850392,0.361369391,4.0864782333374,1.0435426235199
class,3.062842895,191087771,1,1,-1.009141078,0.679927166,2.685065352,4.40496063232422,1.4576997756958
filth,3.062569403,2077997,1,0,-0.055325549,-1.39129887,0.378920618,4.06356287002564,1.0454216003418
given,3.06199378,125542966,2,0,0.574396219,0.689565303,1.315609209,4.41437244415283,1.41821372509003
etude,3.061799588,338721,3,1,-0.584424037,1.996552809,-1.232664652,4.35511112213135,1.27426767349243
perky,3.06169952,1360009,1,0,-0.058258564,-1.396001173,0.369628859,4.07637119293213,1.0449709892273
smirk,3.061520917,403780,1,0,-0.060403666,-1.402224284,0.357019409,4.09442663192749,1.04214823246002
leech,3.06113543,698609,2,1,-0.980164529,0.720555014,-0.530687221,4.47029542922974,1.24461817741394
local,3.060269665,270742935,2,1,-0.466581451,2.475927705,3.042569414,3.9125394821167,1.09494054317474
rally,3.059777872,9155530,1,1,-1.36170524,-0.502836433,0.27859079,4.35620546340942,1.22470998764038
below,3.059134207,145701629,2,0,0.607711773,0.820490267,1.583019793,4.4314489364624,1.5146895647049
sheep,3.058240426,8962638,2,1,-0.969602966,0.774158168,-0.420650154,4.30657386779785,1.23343944549561
welch,3.058183508,3031408,1,0,-0.061389256,-1.385278063,0.392585194,4.05021524429321,1.04614949226379
sally,3.058156998,5933047,1,1,-1.370765555,-0.523849332,0.236340928,4.37228631973267,1.16295027732849
heavy,3.058013535,37668153,2,0,0.399612014,0.118179707,0.153859892,4.11978149414063,1.05757808685303
stung,3.057549689,404657,1,0,-0.067539186,-1.402378655,0.357981438,4.09753608703613,1.04156935214996
arbor,3.057366477,5057261,2,1,-0.978623583,0.748736262,-0.472114381,4.38433313369751,1.2586145401001
diode,3.057132943,1897828,3,1,-0.589836884,2.006499592,-1.210918713,4.34618949890137,1.26684093475342
tying,3.056479894,1898217,1,0,-0.066612721,-1.392712975,0.377999276,4.07064819335938,1.04544568061829
piper,3.056009462,3346631,2,1,-0.984325659,0.737561712,-0.494423544,4.42811012268066,1.25991415977478
tally,3.054759837,1812605,1,1,-1.384731214,-0.55077096,0.182634977,4.40392017364502,1.09008622169495
drill,3.054720203,8248787,1,1,-1.372524724,-0.508934527,0.267803802,4.36188268661499,1.21244812011719
cache,3.053734929,17250923,2,1,-0.961889552,0.82785408,-0.309906712,4.24616956710815,1.1939651966095
watch,3.052920083,92006970,1,0,0.098881787,-0.807109704,1.571111166,4.52921295166016,1.85591578483582
revel,3.051295771,546018,2,1,-0.9981397,0.71916649,-0.530351302,4.46516227722168,1.23335611820221
joint,3.051030587,38827057,2,0,0.389272818,0.125431628,0.170864963,4.12242889404297,1.05536282062531
bribe,3.050656418,646492,2,1,-0.999097097,0.719793845,-0.528868881,4.46337985992432,1.23360133171082
troop,3.050340361,2609404,2,1,-0.995920653,0.732540901,-0.502821275,4.43739604949951,1.25065052509308
recur,3.050044374,378119,2,1,-1.000709028,0.718024631,-0.532273337,4.46645784378052,1.23060977458954
silky,3.049427191,1749406,1,0,-0.079571891,-1.393964591,0.377718214,4.07836151123047,1.0448169708252
friar,3.048568143,422181,2,1,-1.003278095,0.71825155,-0.531337035,4.46480941772461,1.2295126914978
sieve,3.048243837,851108,3,1,-0.607809346,1.999337149,-1.222640815,4.36123991012573,1.26864397525787
minus,3.048085045,7025364,2,0,0.323313812,-0.081412174,-0.249209234,4.28092575073242,1.14926266670227
prick,3.047532255,891337,1,0,-0.084614379,-1.3996188,0.366818319,4.09616947174072,1.04170727729797
strut,3.047308396,1271153,1,1,-1.399156014,-0.554590989,0.177254176,4.41213750839233,1.0863049030304
